PassengerId,Passenger_group,Passenger_No,HomePlanet,CryoSleep,Cabin,Cabin_Deck,Cabin_Side,Cabin_DS,Destination,Age,Age_Catg,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Total_Expenses,Name,Transported
5348_01,5348,01,Mars,False,D/168/P,D,P,DP,TRAPPIST-1e,26.0,21-40,False,164.0,0.0,853.0,0.0,39.0,203.0,Money Sache,True
5350_01,5350,01,Europa,False,C/170/P,C,P,CP,TRAPPIST-1e,35.0,21-40,False,25.0,866.0,0.0,3198.0,459.0,3682.0,Atinon Foraud,False
5351_01,5351,01,Mars,False,F/1026/S,F,S,FS,55 Cancri e,46.0,41-60,False,1082.0,80.0,1177.0,0.0,323.0,1405.0,Hion Knike,False
5353_01,5353,01,Europa,True,B/205/S,B,S,BS,55 Cancri e,13.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Ranan Reelest,True
5353_02,5353,02,Europa,False,B/205/S,B,S,BS,TRAPPIST-1e,39.0,21-40,False,43.0,9365.0,144.0,0.0,118.0,161.0,Weidus Reelest,True
5354_01,5354,01,Mars,False,D/161/S,D,S,DS,PSO J318.5-22,49.0,41-60,False,1690.0,0.0,85.0,0.0,0.0,1690.0,Panch Letty,False
5354_02,5354,02,Mars,False,E/339/S,E,S,ES,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Bares Kraie,False
5355_01,5355,01,Earth,False,F/1098/P,F,P,FP,TRAPPIST-1e,27.0,21-40,False,0.0,686.0,0.0,101.0,9.0,110.0,Kerrie Deckley,True
5355_02,5355,02,Earth,True,G/865/P,G,P,GP,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Verly Deckley,True
5356_01,5356,01,Earth,False,E/340/S,E,S,ES,TRAPPIST-1e,29.0,21-40,False,0.0,32.0,0.0,4517.0,0.0,4517.0,Julies Winsley,False
5359_01,5359,01,Earth,False,F/1099/P,F,P,FP,TRAPPIST-1e,27.0,21-40,False,0.0,45.0,225.0,14.0,519.0,533.0,Adammy Hinglendez,False
5360_01,5360,01,Mars,True,F/1100/P,F,P,FP,TRAPPIST-1e,38.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Morms Nake,True
5361_01,5361,01,Earth,False,F/1101/P,F,P,FP,PSO J318.5-22,18.0,0-20,False,0.0,0.0,0.0,150.0,0.0,150.0,Elica Brantuarez,True
5362_01,5362,01,Europa,True,E/336/P,E,P,EP,55 Cancri e,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Meratz Prearright,True
5363_01,5363,01,Mars,True,F/1102/P,F,P,FP,TRAPPIST-1e,37.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Crowk Apeau,True
5365_01,5365,01,Earth,False,E/337/P,E,P,EP,TRAPPIST-1e,60.0,41-60,False,943.0,53.0,0.0,0.0,0.0,943.0,Pristy Whiters,False
5366_01,5366,01,Europa,True,E/338/P,E,P,EP,TRAPPIST-1e,31.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Asellan Calved,True
5367_01,5367,01,Europa,True,C/209/S,C,S,CS,TRAPPIST-1e,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Mesonon Fruidy,True
5367_02,5367,02,Earth,False,C/209/S,C,S,CS,TRAPPIST-1e,34.0,21-40,False,0.0,3195.0,0.0,102.0,1469.0,1571.0,Dnocese Fruidy,True
5367_03,5367,03,Europa,False,C/209/S,C,S,CS,55 Cancri e,46.0,41-60,False,0.0,8221.0,0.0,1010.0,160.0,1170.0,Anyonon Fruidy,True
5368_01,5368,01,Earth,False,G/870/S,G,S,GS,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,55.0,2288.0,1.0,2289.0,,False
5372_01,5372,01,Mars,False,E/342/S,E,S,ES,TRAPPIST-1e,38.0,21-40,False,0.0,0.0,363.0,7.0,3.0,10.0,Cings Mith,False
5374_01,5374,01,Earth,False,F/1029/S,F,S,FS,TRAPPIST-1e,29.0,21-40,False,0.0,61.0,942.0,2.0,0.0,2.0,Candyn Loverthyo,True
5375_01,5375,01,Europa,True,C/210/S,C,S,CS,TRAPPIST-1e,13.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Scharab Tramsor,True
5375_02,5375,02,Europa,True,C/210/S,C,S,CS,TRAPPIST-1e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Quarke Tramsor,True
5378_01,5378,01,Europa,False,C/173/P,C,P,CP,TRAPPIST-1e,30.0,21-40,False,0.0,95.0,0.0,1202.0,5558.0,6760.0,Cellum Alenter,False
5379_01,5379,01,Earth,False,F/1030/S,F,S,FS,TRAPPIST-1e,42.0,41-60,False,0.0,0.0,8.0,3409.0,0.0,3409.0,Kyley Meyersones,False
5380_01,5380,01,Mars,False,F/1104/P,F,P,FP,TRAPPIST-1e,36.0,21-40,False,386.0,0.0,756.0,6.0,0.0,392.0,Hark Kité,False
5383_01,5383,01,Earth,False,F/1105/P,F,P,FP,55 Cancri e,23.0,21-40,False,253.0,0.0,1175.0,3.0,0.0,256.0,Kyley Foxter,False
5384_01,5384,01,Europa,False,A/65/S,A,S,AS,TRAPPIST-1e,34.0,21-40,True,0.0,5210.0,0.0,1332.0,2.0,1334.0,Polam Dinger,True
5384_02,5384,02,Europa,False,A/65/S,A,S,AS,TRAPPIST-1e,26.0,21-40,False,0.0,4894.0,0.0,62.0,85.0,147.0,Sulatik Dinger,True
5385_01,5385,01,Mars,False,D/170/P,D,P,DP,TRAPPIST-1e,31.0,21-40,False,2048.0,0.0,1040.0,136.0,0.0,2184.0,Hon Cako,False
5387_01,5387,01,Mars,False,D/171/P,D,P,DP,TRAPPIST-1e,48.0,41-60,False,581.0,6.0,1.0,158.0,0.0,739.0,Guanch Ste,False
5388_01,5388,01,Earth,True,G/871/S,G,S,GS,TRAPPIST-1e,10.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Stene Chaellerty,True
5389_01,5389,01,Mars,False,F/1106/P,F,P,FP,TRAPPIST-1e,27.0,21-40,False,2.0,0.0,1320.0,0.0,26.0,28.0,Rose Prity,True
5389_02,5389,02,Mars,False,F/1106/P,F,P,FP,TRAPPIST-1e,32.0,21-40,False,2497.0,0.0,101.0,0.0,0.0,2497.0,Swink Prity,False
5390_01,5390,01,Earth,True,G/872/S,G,S,GS,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Rosean Owerson,True
5390_02,5390,02,Earth,True,G/872/S,G,S,GS,PSO J318.5-22,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Mayne Owerson,True
5390_03,5390,03,Earth,False,F/1032/S,F,S,FS,TRAPPIST-1e,48.0,41-60,False,83.0,110.0,0.0,690.0,8.0,781.0,Brank Owerson,True
5392_01,5392,01,Mars,False,E/343/S,E,S,ES,TRAPPIST-1e,35.0,21-40,True,628.0,6.0,528.0,136.0,0.0,764.0,Zelowl Stik,False
5394_01,5394,01,Mars,False,D/172/P,D,P,DP,TRAPPIST-1e,14.0,0-20,False,246.0,0.0,2153.0,0.0,0.0,246.0,Coakey Nanie,True
5395_01,5395,01,Mars,False,D/173/P,D,P,DP,TRAPPIST-1e,28.0,21-40,False,4.0,0.0,2574.0,0.0,0.0,4.0,Fruik Traie,True
5396_01,5396,01,Mars,False,F/1109/P,F,P,FP,TRAPPIST-1e,27.0,21-40,False,743.0,378.0,8.0,0.0,0.0,743.0,Rowl Flaie,False
5397_01,5397,01,Mars,True,D/162/S,D,S,DS,TRAPPIST-1e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Rish Jamai,True
5397_02,5397,02,Mars,True,D/162/S,D,S,DS,TRAPPIST-1e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Quid Jamai,True
5397_03,5397,03,Mars,True,D/162/S,D,S,DS,55 Cancri e,30.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Sps Jamai,True
5401_01,5401,01,Earth,False,G/869/P,G,P,GP,TRAPPIST-1e,44.0,41-60,False,0.0,0.0,5.0,30.0,777.0,807.0,Shalle Savaraldez,False
5402_01,5402,01,Mars,False,F/1034/S,F,S,FS,TRAPPIST-1e,40.0,21-40,False,1269.0,0.0,75.0,0.0,4.0,1273.0,Cupers Erpie,False
5404_01,5404,01,Earth,False,F/1111/P,F,P,FP,TRAPPIST-1e,38.0,21-40,False,766.0,38.0,0.0,0.0,0.0,766.0,Bettie Gentledges,False
5406_01,5406,01,Earth,False,F/1035/S,F,S,FS,PSO J318.5-22,22.0,21-40,False,2.0,46.0,0.0,483.0,67.0,552.0,Shally Langatein,False
5408_01,5408,01,Mars,False,D/174/P,D,P,DP,TRAPPIST-1e,32.0,21-40,False,1781.0,0.0,654.0,580.0,0.0,2361.0,Moss Gene,False
5408_02,5408,02,Mars,False,D/174/P,D,P,DP,TRAPPIST-1e,16.0,0-20,False,2116.0,0.0,350.0,0.0,901.0,3017.0,Felios Gene,False
5410_01,5410,01,Mars,False,D/163/S,D,S,DS,TRAPPIST-1e,33.0,21-40,False,748.0,130.0,1047.0,458.0,0.0,1206.0,Sweal Frasp,False
5411_01,5411,01,Europa,False,B/206/S,B,S,BS,TRAPPIST-1e,38.0,21-40,False,20.0,3960.0,153.0,280.0,1674.0,1974.0,Alrakan Scoudelle,False
5412_01,5412,01,Earth,False,G/870/P,G,P,GP,TRAPPIST-1e,23.0,21-40,False,0.0,806.0,0.0,2.0,0.0,2.0,Erie Patthews,True
5413_01,5413,01,Earth,False,G/871/P,G,P,GP,TRAPPIST-1e,16.0,0-20,False,3.0,595.0,0.0,9.0,321.0,333.0,Lorey Boyerson,True
5414_01,5414,01,Earth,False,G/872/P,G,P,GP,PSO J318.5-22,16.0,0-20,False,481.0,0.0,166.0,0.0,122.0,603.0,Leen Buckentry,False
5414_02,5414,02,Earth,False,G/872/P,G,P,GP,TRAPPIST-1e,11.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Bryany Buckentry,False
5414_03,5414,03,Earth,False,F/1112/P,F,P,FP,TRAPPIST-1e,22.0,21-40,False,0.0,824.0,0.0,0.0,411.0,411.0,Chelsa Buckentry,False
5414_04,5414,04,Earth,False,F/1112/P,F,P,FP,TRAPPIST-1e,43.0,41-60,False,0.0,0.0,0.0,0.0,1544.0,1544.0,Eduana Buckentry,False
5414_05,5414,05,Earth,True,G/872/P,G,P,GP,PSO J318.5-22,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Becca Buckentry,True
5415_01,5415,01,Earth,False,F/1113/P,F,P,FP,TRAPPIST-1e,22.0,21-40,False,0.0,747.0,8.0,0.0,314.0,314.0,Lynez Hartz,False
5416_01,5416,01,Mars,False,F/1114/P,F,P,FP,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Wees Saf,True
5416_02,5416,02,Mars,False,E/340/P,E,P,EP,TRAPPIST-1e,30.0,21-40,False,138.0,0.0,208.0,952.0,0.0,1090.0,Pos Saf,False
5416_03,5416,03,Mars,True,F/1114/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Ech Saf,True
5416_04,5416,04,Mars,False,F/1114/P,F,P,FP,55 Cancri e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Toats Saf,True
5418_01,5418,01,Mars,False,E/349/S,E,S,ES,TRAPPIST-1e,41.0,41-60,False,164.0,0.0,1115.0,1.0,18.0,183.0,Naffsh Burta,False
5420_01,5420,01,Earth,False,F/1036/S,F,S,FS,TRAPPIST-1e,39.0,21-40,False,0.0,829.0,0.0,1.0,0.0,1.0,Gayla Merrelliss,True
5421_01,5421,01,Earth,False,G/873/S,G,S,GS,TRAPPIST-1e,37.0,21-40,False,389.0,0.0,1.0,3369.0,3.0,3761.0,Carlie Steinardson,False
5422_01,5422,01,Europa,True,D/164/S,D,S,DS,55 Cancri e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pleion Sperap,True
5423_01,5423,01,Mars,False,F/1116/P,F,P,FP,TRAPPIST-1e,49.0,41-60,False,552.0,0.0,7.0,0.0,183.0,735.0,Almone Prine,False
5423_02,5423,02,Mars,False,E/341/P,E,P,EP,TRAPPIST-1e,28.0,21-40,False,142.0,0.0,1878.0,62.0,0.0,204.0,Cranch Prine,True
5424_01,5424,01,Mars,False,F/1117/P,F,P,FP,PSO J318.5-22,13.0,0-20,False,358.0,65.0,599.0,676.0,0.0,1034.0,Chtios Dal,False
5424_02,5424,02,Earth,False,E/342/P,E,P,EP,TRAPPIST-1e,64.0,60+,False,469.0,700.0,2.0,1.0,0.0,470.0,Docks Dal,False
5425_01,5425,01,Earth,False,F/1037/S,F,S,FS,PSO J318.5-22,24.0,21-40,False,1.0,0.0,11.0,0.0,734.0,735.0,,False
5427_01,5427,01,Earth,True,F/1118/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Frohs Stie,True
5427_02,5427,02,Mars,False,F/1118/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,3458.0,0.0,216.0,0.0,0.0,3458.0,Panbug Blane,False
5427_03,5427,03,Mars,False,F/1118/P,F,P,FP,TRAPPIST-1e,25.0,21-40,False,948.0,0.0,1.0,170.0,0.0,1118.0,Craird Stie,False
5430_01,5430,01,Earth,True,G/873/P,G,P,GP,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Inette Colomonson,False
5431_01,5431,01,Earth,False,E/350/S,E,S,ES,55 Cancri e,33.0,21-40,False,2.0,0.0,0.0,0.0,720.0,722.0,Joycey Wheelez,True
5434_01,5434,01,Earth,True,G/874/P,G,P,GP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Harvin Garnes,True
5435_01,5435,01,Mars,False,F/1121/P,F,P,FP,TRAPPIST-1e,50.0,41-60,False,846.0,0.0,280.0,280.0,0.0,1126.0,Fal Blane,False
5436_01,5436,01,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,30.0,21-40,False,0.0,0.0,0.0,2.0,827.0,829.0,Idace Gilleranks,False
5437_01,5437,01,Mars,False,F/1123/P,F,P,FP,TRAPPIST-1e,44.0,41-60,False,1267.0,18.0,0.0,3.0,0.0,1270.0,Naffsh Soun,True
5438_01,5438,01,Earth,True,G/875/P,G,P,GP,PSO J318.5-22,52.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Eriky Puckley,False
5440_01,5440,01,Earth,True,G/875/S,G,S,GS,TRAPPIST-1e,7.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Teryla Beckeey,True
5440_02,5440,02,Earth,False,F/1041/S,F,S,FS,55 Cancri e,30.0,21-40,False,0.0,59.0,18.0,639.0,0.0,639.0,Crisey Beckeey,False
5440_03,5440,03,Earth,False,F/1041/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,1109.0,0.0,0.0,0.0,0.0,1109.0,Briney Beckeey,False
5441_01,5441,01,Europa,True,B/207/S,B,S,BS,55 Cancri e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Raston Spoilling,True
5443_01,5443,01,Earth,False,F/1124/P,F,P,FP,55 Cancri e,13.0,0-20,False,4.0,99.0,1.0,0.0,595.0,599.0,Gabrie Hickley,False
5445_01,5445,01,Earth,False,F/1125/P,F,P,FP,TRAPPIST-1e,61.0,60+,False,0.0,53.0,813.0,3.0,0.0,3.0,Min Alfordonard,False
5446_01,5446,01,Earth,True,G/876/P,G,P,GP,TRAPPIST-1e,32.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Jandy Bucknersony,True
5447_01,5447,01,Mars,True,F/1126/P,F,P,FP,55 Cancri e,17.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Sug Dutty,True
5447_02,5447,02,Mars,False,F/1126/P,F,P,FP,TRAPPIST-1e,36.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Poselk Coune,True
5450_01,5450,01,Earth,True,G/877/P,G,P,GP,PSO J318.5-22,16.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Samany Keithunts,True
5451_01,5451,01,Earth,False,F/1127/P,F,P,FP,PSO J318.5-22,21.0,21-40,False,0.0,697.0,0.0,0.0,0.0,0.0,Adrie Rodger,True
5452_01,5452,01,Europa,False,C/212/S,C,S,CS,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Eleb Mander,True
5453_01,5453,01,Earth,False,F/1044/S,F,S,FS,55 Cancri e,28.0,21-40,False,0.0,9.0,0.0,1114.0,5.0,1119.0,Elson Gallencis,False
5454_01,5454,01,Mars,False,E/343/P,E,P,EP,TRAPPIST-1e,27.0,21-40,False,848.0,1497.0,2.0,0.0,0.0,848.0,Oark Krake,False
5455_01,5455,01,Mars,False,E/344/P,E,P,EP,55 Cancri e,13.0,0-20,False,9920.0,0.0,180.0,130.0,571.0,10621.0,Varkes Nate,False
5457_01,5457,01,Earth,False,F/1129/P,F,P,FP,TRAPPIST-1e,39.0,21-40,False,0.0,1.0,0.0,739.0,0.0,739.0,Elson Horners,False
5458_01,5458,01,Earth,False,E/351/S,E,S,ES,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,980.0,7.0,0.0,7.0,Wandy Diazarez,False
5459_01,5459,01,Europa,False,C/213/S,C,S,CS,TRAPPIST-1e,38.0,21-40,False,0.0,347.0,0.0,1545.0,2187.0,3732.0,Jabbab Stoile,False
5462_01,5462,01,Mars,False,F/1131/P,F,P,FP,TRAPPIST-1e,20.0,0-20,False,489.0,126.0,663.0,214.0,0.0,703.0,Laptin Part,False
5463_01,5463,01,Earth,False,F/1045/S,F,S,FS,TRAPPIST-1e,21.0,21-40,False,724.0,0.0,0.0,0.0,0.0,724.0,Laude Balderts,True
5465_01,5465,01,Mars,False,F/1132/P,F,P,FP,TRAPPIST-1e,27.0,21-40,False,1.0,1.0,2196.0,372.0,0.0,373.0,Sugaly Chité,False
5465_02,5465,02,Earth,False,F/1132/P,F,P,FP,TRAPPIST-1e,49.0,41-60,False,226.0,11.0,2.0,1580.0,0.0,1806.0,Cings Chité,False
5465_03,5465,03,Mars,True,F/1132/P,F,P,FP,TRAPPIST-1e,6.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Jacks Chité,True
5466_01,5466,01,Europa,True,B/185/P,B,P,BP,55 Cancri e,41.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Mesons Matoltuble,True
5466_02,5466,02,Europa,False,B/185/P,B,P,BP,55 Cancri e,33.0,21-40,True,0.0,1473.0,1089.0,5700.0,1466.0,7166.0,Menkin Boltund,False
5466_03,5466,03,Europa,False,B/185/P,B,P,BP,TRAPPIST-1e,6.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Alballa Boltund,True
5466_04,5466,04,Europa,False,B/185/P,B,P,BP,55 Cancri e,35.0,21-40,False,0.0,4618.0,0.0,324.0,12061.0,12385.0,Asterf Boltund,False
5466_05,5466,05,Europa,False,B/185/P,B,P,BP,TRAPPIST-1e,46.0,41-60,False,0.0,4524.0,0.0,243.0,7730.0,7973.0,Bahyon Matoltuble,False
5467_01,5467,01,Earth,False,F/1046/S,F,S,FS,TRAPPIST-1e,31.0,21-40,False,2703.0,21.0,0.0,0.0,1.0,2704.0,Evenna Garden,False
5468_01,5468,01,Europa,True,B/208/S,B,S,BS,TRAPPIST-1e,32.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Brafirk Unprive,True
5469_01,5469,01,Europa,True,A/50/P,A,P,AP,55 Cancri e,31.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Keidhma Subateful,True
5470_01,5470,01,Earth,True,G/878/P,G,P,GP,TRAPPIST-1e,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Franda Vales,False
5471_01,5471,01,Earth,False,G/877/S,G,S,GS,TRAPPIST-1e,57.0,41-60,False,685.0,0.0,0.0,0.0,0.0,685.0,Jeanie Loway,False
5472_01,5472,01,Earth,False,F/1047/S,F,S,FS,PSO J318.5-22,37.0,21-40,False,0.0,0.0,559.0,11.0,0.0,11.0,Jacque Andley,True
5474_01,5474,01,Earth,True,G/160/P,G,P,GP,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Thew Strony,True
5475_01,5475,01,Earth,False,F/1134/P,F,P,FP,TRAPPIST-1e,43.0,41-60,False,0.0,0.0,1.0,0.0,0.0,0.0,Stelle Lowelliott,False
5476_01,5476,01,Earth,False,G/879/S,G,S,GS,TRAPPIST-1e,49.0,41-60,False,1020.0,0.0,2.0,2.0,0.0,1022.0,Samany Moodsey,True
5477_01,5477,01,Earth,False,G/880/S,G,S,GS,TRAPPIST-1e,17.0,0-20,False,0.0,150.0,166.0,570.0,0.0,570.0,Gerte Baxterson,True
5478_01,5478,01,Mars,False,F/1048/S,F,S,FS,TRAPPIST-1e,29.0,21-40,False,518.0,0.0,10.0,1245.0,0.0,1763.0,Hocorz Prity,False
5479_01,5479,01,Earth,True,G/881/S,G,S,GS,55 Cancri e,36.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Timyra Romason,True
5480_01,5480,01,Europa,False,G/160/P,G,P,GP,TRAPPIST-1e,37.0,21-40,False,31.0,9307.0,0.0,904.0,11213.0,12148.0,Avijava Ellcefulve,False
5483_01,5483,01,Earth,False,F/1135/P,F,P,FP,PSO J318.5-22,17.0,0-20,False,2.0,0.0,0.0,0.0,681.0,683.0,Nadie Waltonnedy,False
5484_01,5484,01,Mars,True,F/1050/S,F,S,FS,55 Cancri e,45.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Masal Monie,True
5485_01,5485,01,Earth,False,G/880/P,G,P,GP,TRAPPIST-1e,20.0,0-20,False,0.0,9.0,82.0,14.0,704.0,718.0,Kennie Portananney,False
5487_01,5487,01,Mars,True,F/1136/P,F,P,FP,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Flams Nan,True
5488_01,5488,01,Europa,True,B/186/P,B,P,BP,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Tares Hoorherve,True
5488_02,5488,02,Europa,False,B/186/P,B,P,BP,TRAPPIST-1e,15.0,0-20,False,0.0,22.0,6805.0,0.0,531.0,531.0,Acrabik Hoorherve,True
5488_03,5488,03,Europa,False,B/186/P,B,P,BP,TRAPPIST-1e,53.0,41-60,False,0.0,6634.0,0.0,5047.0,108.0,5155.0,Krabius Hoorherve,False
5488_04,5488,04,Europa,True,B/186/P,B,P,BP,TRAPPIST-1e,51.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Weidus Hoorherve,True
5489_01,5489,01,Earth,True,G/881/P,G,P,GP,TRAPPIST-1e,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Glendy Welles,True
5489_02,5489,02,Earth,True,G/881/P,G,P,GP,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Benew Welles,False
5490_01,5490,01,Mars,False,F/1137/P,F,P,FP,TRAPPIST-1e,26.0,21-40,False,665.0,76.0,0.0,1478.0,0.0,2143.0,Grog Emead,False
5491_01,5491,01,Earth,False,G/882/S,G,S,GS,TRAPPIST-1e,20.0,0-20,False,0.0,0.0,499.0,285.0,103.0,388.0,Anthia Solon,False
5492_01,5492,01,Earth,False,F/1052/S,F,S,FS,TRAPPIST-1e,23.0,21-40,False,0.0,551.0,59.0,720.0,14.0,734.0,Keithy Prinson,False
5494_01,5494,01,Earth,False,F/1053/S,F,S,FS,TRAPPIST-1e,22.0,21-40,False,658.0,0.0,0.0,161.0,3.0,822.0,Tonald Keithunts,True
5496_01,5496,01,Earth,True,G/882/P,G,P,GP,55 Cancri e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Wayney Charryerry,True
5497_01,5497,01,Europa,True,B/210/S,B,S,BS,TRAPPIST-1e,13.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Taurah Covetive,True
5497_02,5497,02,Europa,False,B/210/S,B,S,BS,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Edaron Covetive,True
5499_01,5499,01,Earth,True,G/884/S,G,S,GS,TRAPPIST-1e,40.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Brank Hickley,True
5500_01,5500,01,Mars,False,D/175/P,D,P,DP,55 Cancri e,21.0,21-40,False,4027.0,0.0,47.0,83.0,0.0,4110.0,Bar Cuche,False
5501_01,5501,01,Earth,False,G/885/S,G,S,GS,TRAPPIST-1e,35.0,21-40,False,702.0,104.0,5.0,76.0,0.0,778.0,Camily Alldson,True
5504_01,5504,01,Earth,False,F/1140/P,F,P,FP,TRAPPIST-1e,22.0,21-40,False,142.0,1307.0,0.0,0.0,0.0,142.0,Greggy Benderez,False
5506_01,5506,01,Europa,True,D/166/S,D,S,DS,TRAPPIST-1e,37.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Phecca Speedgear,True
5507_01,5507,01,Mars,False,E/356/S,E,S,ES,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Blakes Saf,False
5508_01,5508,01,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,50.0,41-60,False,0.0,358.0,0.0,620.0,4.0,624.0,Margio Potters,False
5509_01,5509,01,Earth,False,F/1055/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,800.0,0.0,0.0,0.0,Allene Douglasen,True
5510_01,5510,01,Earth,True,G/887/S,G,S,GS,TRAPPIST-1e,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Stance Ingston,True
5511_01,5511,01,Earth,True,G/884/P,G,P,GP,TRAPPIST-1e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Leen Gallenry,True
5511_02,5511,02,Earth,False,E/346/P,E,P,EP,PSO J318.5-22,25.0,21-40,False,39.0,0.0,169.0,20.0,1403.0,1462.0,Mela Gallenry,False
5512_01,5512,01,Europa,False,A/67/S,A,S,AS,55 Cancri e,31.0,21-40,False,0.0,225.0,0.0,301.0,4090.0,4391.0,Fomalik Chsere,False
5512_02,5512,02,Europa,False,B/211/S,B,S,BS,55 Cancri e,27.0,21-40,False,0.0,8162.0,1044.0,699.0,46.0,745.0,Sadaron Chsere,True
5514_01,5514,01,Earth,True,G/889/S,G,S,GS,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Bretty Monroellynn,True
5514_02,5514,02,Earth,True,G/889/S,G,S,GS,PSO J318.5-22,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Shanie Monroellynn,True
5514_03,5514,03,Earth,False,G/889/S,G,S,GS,TRAPPIST-1e,27.0,21-40,False,0.0,6.0,0.0,814.0,107.0,921.0,Ton Monroellynn,True
5514_04,5514,04,Earth,False,G/889/S,G,S,GS,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Jodip Monroellynn,True
5515_01,5515,01,Earth,False,F/1141/P,F,P,FP,TRAPPIST-1e,22.0,21-40,False,758.0,0.0,46.0,0.0,0.0,758.0,Feryla Prestonard,False
5517_01,5517,01,Mars,False,E/357/S,E,S,ES,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Totax Brazo,False
